Water demand,System deficit,Junction 1 deficit,Junction 2 deficit,Junction 3 deficit,Junction 5 deficit,Junction 6 deficit,Junction 7 deficit,Junction 8 deficit,Junction 9 deficit,Junction 10 deficit,Junction 13 deficit,Junction 14 deficit,Junction 15 deficit,Junction 16 deficit,Junction 18 deficit,Junction 19 deficit,Junction 28 deficit
2.169197336,103335.7973,0.000637718,0.000249286,0,0.000791718,0,0.00172487,0.001390364,7.11E-05,0.00150758,0,0.000498572,88264.6396,0.000598646,0.001732648,0.000769788,15071.14769
2.17442043,103919.8888,0.000186715,0,0,0,0,0.0015806,0,0,0.0011754,0,0,88477.1673,0,0.00243949,0.00125644,15442.71485
2.179643524,104504.0177,0,0,0,0,0.001842218,0.00143633,0,0.000448362,0.00084322,0,0,88689.69499,0,0.003146332,0.001743092,15814.31326
2.184866618,105088.2117,0,0.000823218,0,3.67E-05,0.001706676,0.00129206,0.000679732,0,0.00051104,0.00363627,0.001646436,88902.22269,0.000643023,0.003853174,0,16185.97417
2.190089712,105672.4276,0.000786831,0.000363487,0,0.000436081,0.001571134,0.00114779,0.001744938,0.000825656,0.00017886,0.00311618,0.000726974,89114.75038,0,0,0,16557.66633
2.195312806,106256.7053,0.000335828,0,0,0.000835453,0.001435592,0.00100352,0,0,0,0.00259609,0,89327.27808,2.16E-05,0,0,16929.42099
2.2005359,106841.0344,0,0,0,0,0.00130005,0.00085925,0,0.00120295,0,0.002076,0,89539.80577,0.0006874,0,0,17301.22253
2.205758994,107425.412,0,0.000937419,0,0,0.001164508,0.00071498,0.001034306,0,0,0.00155591,0.001874838,89752.33347,0,0,0.000270102,17673.07094
2.210982088,108009.8349,0.000935944,0.000477688,0,8.04E-05,0.001028966,0.00057071,0,0.001580244,0,0.00103582,0.000955376,89964.86116,6.59E-05,0,0.000756754,18044.96622
2.216205182,108594.3024,0.000484941,1.80E-05,0,0.000479816,0.000893424,0.00042644,0,0,0,0.00051573,3.59E-05,90177.38886,0.000731777,0.000281726,0.001243406,18416.90839
2.221428276,109178.819,3.39E-05,0,0,0.000879188,0.000757882,0.00028217,0.000323674,0,0,0,0,90389.91655,0,0.000988568,0.001730058,18788.89742
2.22665137,109763.3991,0,0,0,0,0.00062234,0.0001379,0.00138888,0.00019306,0.00175985,0,0,90602.44425,0.00011032,0.00169541,0,19160.94896
2.231874464,110348.0106,0,0.000591889,0,0,0.000486798,0,0,0,0.00142767,0,0.001183778,90814.97194,0.000776154,0.002402252,0,19533.03174
2.237097558,110932.6829,0.000634054,0.000132158,0,0.000124179,0.000351256,0,0,0.000570354,0.00109549,0,0.000264316,91027.49964,0,0.003109094,0,19905.17703
2.242320652,111517.4029,0.000183051,0,0,0.000523551,0.000215714,0,0.000678248,0,0.00076331,0,0,91240.02733,0.000154697,0.003815936,0,20277.36919
2.247543746,112102.1528,0,0,0,0.000922923,8.02E-05,0,0.001743454,0.000947648,0.00043113,0,0,91452.55502,0.000820531,0,0.000257068,20649.5926
2.25276684,112686.9642,0,0.00070609,0,0,0,0,0,0,9.89E-05,0,0.00141218,91665.08272,0,0,0.00074372,21021.87851
2.257989934,113271.826,0.000783167,0.000246359,0,0,0,0,0,0.001324942,0,0,0.000492718,91877.61041,0.000199074,0,0.001230372,21394.2113
2.263213028,113856.7387,0.000332164,0,0.00185569,0.000167914,0,0,0.001032822,0,0,0.00364742,0,92090.13811,0.000864908,0,0.001717024,21766.59096
2.268436122,114441.6904,0,0,0.00175506,0.000567286,0,0,0,0.001702236,0,0.00312733,0,92302.6658,0,0,0,22139.01749
2.273659216,115026.6926,0,0.000820291,0.00165443,0.000966658,0,0,0,0,0,0.00260724,0.001640582,92515.1935,0.000243451,0.000244488,0,22511.4909
2.27888231,115611.7558,0.00093228,0.00036056,0.0015538,0,0,0,0.00032219,0,0,0.00208715,0.00072112,92727.72119,0.000909285,0.00095133,0,22884.02681
2.284105404,116196.8497,0.000481277,0,0.00145317,0,0,0,0.001387396,0.000315052,0,0.00156706,0,92940.24889,0,0.001658172,0,23256.59397
2.289328498,116781.9918,3.03E-05,0,0.00135254,0.000211649,0,0,0,0,0.00167994,0.00104697,0,93152.77658,0.000287828,0.002365014,0.000244034,23629.20801
2.294551592,117367.2008,0,0.000934492,0.00125191,0.000611021,0,0,0,0.000692346,0.00134776,0.00052688,0.001868984,93365.30428,0.000953662,0.003071856,0.000730686,24001.88454
2.299774686,117952.4336,0,0.000474761,0.00115128,0,0,0,0.000676764,0,0.00101558,6.79E-06,0.000949522,93577.83197,0,0.003778698,0.001217338,24374.59233
2.30499778,118537.7314,0.00063039,1.50E-05,0.00105065,0,0,0.0018801,0.00174197,0.00106964,0.0006834,0,3.01E-05,93790.35967,0.000332205,0,0.00170399,24747.36262
2.310220874,119123.0547,0.000179387,0,0.00095002,0,0,0.00173583,0,0,0.00035122,0,0,94002.88736,0,0,0,25120.16415
2.315443968,119708.4474,0,0,0.00084939,0.000255384,0,0.00159156,0,0.001446934,1.90E-05,0,0,94215.41506,0,0,0,25493.02819
2.320667062,120293.8879,0,0.000588962,0.00074876,0.000654756,0,0.00144729,0.001031338,0,0,0,0.001177924,94427.94275,0.000376582,0,0,25865.9391
2.325890156,120879.3723,0.000779503,0.000129231,0.00064813,0,0,0.00130302,0,0.001824228,0,0,0.000258462,94640.47045,0,0,0,26238.89688
2.33111325,121464.904,0.0003285,0,0.0005475,0,0.00181775,0.00115875,0,5.97E-05,0,0,0,94852.99814,0,0.00020725,0.000231,26611.90154
2.336336344,122050.4844,0,0,0.00044687,0,0.001682208,0.00101448,0.000320706,0,0,0,0,95065.52584,0.000420959,0.000914092,0.000717652,26984.95308
2.341559438,122636.1185,0,0.000703163,0.00034624,0.000299119,0.001546666,0.00087021,0.001385912,0.000437044,0,0.00365857,0.001406326,95278.05353,0,0.001620934,0.001204304,27358.05149
2.346782532,123221.7918,0.000928616,0.000243432,0.00024561,0.000698491,0.001411124,0.00072594,0,0,0.00193221,0.00313848,0.000486864,95490.58123,0,0.002327776,0.001690956,27731.19678
2.352005626,123807.5089,0.000477613,0,0.00014498,0,0.001275582,0.00058167,0,0.000814338,0.00160003,0.00261839,0,95703.10892,0.000465336,0.003034618,0,28104.38894
2.35722872,124393.274,2.66E-05,0,4.43E-05,0,0.00114004,0.0004374,0.00067528,0,0.00126785,0.0020983,0,95915.63662,0,0.00374146,0,28477.62797
2.362451814,124979.0874,0,0.000817364,0,0,0.001004498,0.00029313,0.001740486,0.001191632,0.00093567,0.00157821,0.001634728,96128.16431,0,0,0,28850.91388
2.367674908,125564.8964,0,0.000357633,0,0.000342854,0.000868956,0.00014886,0,0,0.00060349,0.00105812,0.000715266,96340.69201,0.000509713,0,0,29224.19979
2.372898002,126150.8351,0.000626726,0,0,0.000742226,0.000733414,4.59E-06,0,0.001568926,0.00027131,0.00053803,0,96553.2197,0,0,0.000217966,29597.6107
2.378121096,126736.8026,0,0,0,0,0.000597872,0,0.001029854,0,0,1.79E-05,0,96765.7474,0,0,0.000704618,29971.05287
2.38334419,127378.9333,0,0.000931565,0,0,0.00046233,0,0,0.00194622,0,0,0.00186313,96978.27509,0.00055409,0,0.00119127,30400.65128
2.388567284,128037.1043,0.001226842,0.000471834,0,0,0.000326788,0,0,0.000181742,0,0,0.000943668,97190.80279,0,0.000170012,0.001677922,30846.29656
2.393790378,128695.8366,0,1.21E-05,0,0.000386589,0.000191246,0,0.000319222,0,0,0,2.42E-05,97403.33048,0,0.000876854,0,31292.50435
2.399013472,129355.1694,0.000324836,0,0,0.000785961,5.57E-05,0,0.001384428,0.000559036,0,0,0,97615.85818,0.000598467,0.001583696,0,31739.30588
2.404236566,130015.0755,0.001826958,0,0,0,0,0,0,0,0,0,0,97828.38587,0,0.002290538,0,32186.68554
2.40945966,130675.5644,0,0.000586035,0,0,0,0,0,0.00093633,0.0018523,0,0.00117207,98040.91357,0,0.00299738,0,32634.64333
2.414682754,131336.6286,0.000924952,0.000126304,0,3.10E-05,0,0,0.000673796,0,0.00152012,0,0.000252608,98253.44126,0.000642844,0.003704222,0.000204932,33083.17924
2.419905848,131998.2244,0,0,0,0.000430324,0,0,0.001739002,0.001313624,0.00118794,0.00366972,0,98465.96896,0,0,0.000691584,33532.2464
2.425128942,132604.7225,2.29E-05,0,0,0.000829696,0,0,0,0,0.00085576,0.00314963,0,98678.49665,2.14E-05,0,0.001178236,33926.21981
2.430352036,133191.9628,0.001525068,0.000700236,0,0,0,0,0,0.001690918,0.00052358,0.00262954,0.001400472,98891.02434,0.000687221,0,0.001664888,34300.9276
2.43557513,133779.1915,0,0.000240505,0,0,0,0,0.00102837,0,0.0001914,0.00210945,0.00048101,99103.55204,0,0,0,34675.63538
2.440798224,134366.6284,0.000623062,0,0,7.47E-05,0,0,0,0,0,0.00158936,0,99316.07973,6.58E-05,0,0,35050.54629
2.446021318,134954.0067,0,0,0,0.000474059,0,0.00189106,0,0.000303734,0,0.00106927,0,99528.60743,0.000731598,0.000132774,0,35425.3947
2.451244412,135541.4319,0,0.000814437,0,0.000873431,0,0.00174679,0.000317738,0,0,0.00054918,0.001628874,99741.13512,0,0.000839616,0,35800.28999
2.456467506,136128.8872,0.001223178,0.000354706,0,0,0,0.00160252,0.001382944,0.000681028,0,2.91E-05,0.000709412,99953.66282,0.000110141,0.001546458,0.000191898,36175.21652
2.4616906,136716.3719,0,0,0.001938,0,0,0.00145825,0,0,0,0,0,100166.1905,0.000775975,0.0022533,0.00067855,36550.17431
2.466913694,137303.906,0.000321172,0,0.00183737,0.000118422,0,0.00131398,0,0.001058322,0,0,0,100378.7182,0,0.002960142,0.001165202,36925.17897
2.472136788,137891.4767,0.001823294,0.000928638,0.00173674,0.000517794,0,0.00116971,0.000672312,0,0.00177239,0,0.001857276,100591.2459,0.000154518,0.003666984,0.001651854,37300.21488
2.477359882,138479.068,0,0.000468907,0.00163611,0.000917166,0.001928824,0.00102544,0.001737518,0.001435616,0.00144021,0,0.000937814,100803.7736,0.000820352,0,0,37675.28204
2.482582976,139066.7036,0.000921288,9.18E-06,0.00153548,0,0.001793282,0.00088117,0,0,0.00110803,0,1.84E-05,101016.3013,0,0,0,38050.39608
2.48780607,139654.377,0,0,0.00143485,0,0.00165774,0.0007369,0,0.00181291,0.00077585,0,0,101228.829,0.000198895,0,0,38425.54136
2.493029164,140242.0962,1.93E-05,0,0.00133422,0.000162157,0.001522198,0.00059263,0.001026886,4.84E-05,0.00044367,0,0,101441.3567,0.000864729,0,0,38800.73352
2.498252258,140829.8522,0.001521404,0.000583108,0.00123359,0.000561529,0.001386656,0.00044836,0,0,0.00011149,0.00368087,0.001166216,101653.8844,0,0,0.000178864,39175.95693
2.503475352,141417.6323,0,0.000123377,0.00113296,0.000960901,0.001251114,0.00030409,0,0.000425726,0,0.00316078,0.000246754,101866.4121,0.000243272,9.55E-05,0.000665516,39551.2116
2.508698446,142005.4616,0.000619398,0,0.00103233,0,0.001115572,0.00015982,0.000316254,0,0,0.00264069,0,102078.9398,0.000909106,0.000802378,0.001152168,39926.51313
2.51392154,142593.3228,0,0,0.0009317,0,0.00098003,1.55E-05,0.00138146,0.00080302,0,0.0021206,0,102291.4675,0,0.00150922,0.00163882,40301.84592
2.519144634,143181.2288,0,0.000697309,0.00083107,0.000205892,0.000844488,0,0,0,0,0.00160051,0.001394618,102503.9952,0.000287649,0.002216062,0,40677.22558
2.524367728,143769.1695,0.001219514,0.000237578,0.00073044,0.000605264,0.000708946,0,0,0.001180314,0,0.00108042,0.000475156,102716.5229,0.000953483,0.002922904,0,41052.63649
2.529590822,144357.1353,0,0,0.00062981,0,0.000573404,0,0.000670828,0,0,0.00056033,0,102929.0505,0,0.003629746,0,41428.07865
2.534813916,144945.1369,0.000317508,0,0.00052918,0,0.000437862,0,0.001736034,0.001557608,0.00169248,4.02E-05,0,103141.5782,0.000332026,0,0,41803.55206
2.54003701,145533.1848,0.00181963,0.00081151,0.00042855,0,0.00030232,0,0,0,0.0013603,0,0.00162302,103354.1059,0,0,0.00016583,42179.07235
2.545260104,146121.2786,0,0.000351779,0.00032792,0.000249627,0.000166778,0,0,0.001934902,0.00102812,0,0.000703558,103566.6336,0,0,0.000652482,42554.63951
2.550483198,146709.3889,0.000917624,0,0.00022729,0.000648999,3.12E-05,0,0.001025402,0.000170424,0.00069594,0,0,103779.1613,0.000376403,0,0.001139134,42930.22229
2.555706292,147297.5431,0,0,0.00012666,0,0,0,0,0,0.00036376,0,0,103991.689,0,0,0.001625786,43305.85195
2.560929386,147885.7487,1.56E-05,0.000925711,2.60E-05,0,0,0,0,0.000547718,3.16E-05,0,0.001851422,104204.2167,0,5.83E-05,0,43681.52849
2.56615248,148473.9851,0.00151774,0.00046598,0,0,0,0,0.00031477,0,0,0,0.00093196,104416.7444,0.00042078,0.00076514,0,44057.23627
2.571375574,149062.2526,0,6.25E-06,0,0.000293362,0,0,0.001379976,0.000925012,0,0,1.25E-05,104629.2721,0.001086614,0.001471982,0,44432.97531
2.576598668,149650.5543,0.000615734,0,0,0.000692734,0,0,0,0,0,0.00369202,0,104841.7998,0.001752448,0.002178824,0,44808.74559
2.581821762,150238.8978,0,0,0,0,0,0,0,0.001302306,0,0.00317193,0,105054.3275,0,0.002885666,0.000152796,45184.56276
2.587044856,150827.2776,0,0.000580181,0,0,0,0.00190202,0.000669344,0,0,0.00265184,0.001160362,105266.8552,0,0.003592508,0.000639448,45560.41117
2.59226795,151415.6857,0.00121585,0.00012045,0,0,0,0.00175775,0.00173455,0.0016796,0.00194475,0.00213175,0.0002409,105479.3829,0,0,0.0011261,45936.29083
2.597491044,152004.1352,0,0,0,0.000337097,0,0.00161348,0,0,0.00161257,0.00161166,0,105691.9106,0.000509534,0,0.001612752,46312.21736
2.602714138,152592.6195,0.000313844,0,0,0.000736469,0,0.00146921,0,0,0.00128039,0.00109157,0,105904.4383,0.001175368,0,0,46688.17515
2.607937232,153181.1557,0.001815966,0.000694382,0,0,0,0.00132494,0.001023918,0.000292416,0.00094821,0.00057148,0.001388764,106116.966,0.001841202,0,0,47064.17981
2.613160326,153769.7119,0,0.000234651,0,0,0,0.00118067,0,0,0.00061603,5.14E-05,0.000469302,106329.4937,0,0,0,47440.21572
2.61838342,154358.3069,0.00091396,0,0,0,0,0.0010364,0,0.00066971,0,0,0,106542.0214,0,2.11E-05,0,47816.28288
2.623606514,154946.9367,0,0,0,0.000380832,0,0.00089213,0.000313286,0,0.00385792,0,0,106754.5491,0,0.000727902,0.000139762,48192.38129
2.628829608,155535.6178,1.20E-05,0.000808583,0,0.000780204,0.001904356,0.00074786,0.001378492,0.001047004,0.00352574,0,0.001617166,106967.0768,0.000598288,0.001434744,0.000626414,48568.52658
2.634052702,156124.3202,0.001514076,0.000348852,0,0,0.001768814,0.00060359,0,0,0.00319356,0,0.000697704,107179.6044,0.001264122,0.002141586,0.001113066,48944.70311
2.639275796,156713.0769,0,0.001842246,0,0,0.001633272,0.00045932,0,0.001424298,0.00286138,0,0.003684492,107392.1321,0.001929956,0.002848428,0.001599718,49320.92652
2.64449889,157301.8346,0.00061207,0,0,2.52E-05,0.00149773,0.00031505,0.00066786,0,0.0025292,0,0,107604.6598,0,0.00355527,0,49697.16556
2.649721984,157890.6651,0,0.000922784,0,0.000424567,0.001362188,0.00017078,0.001733066,0.001801592,0.00219702,0,0.001845568,107817.1875,0,0,0,50073.46709
2.654945078,158479.5072,0,0,0,0.000823939,0.001226646,2.65E-05,0,3.71E-05,0.00186484,0.00370317,0,108029.7152,2.12E-05,0,0,50449.78425
2.660168172,159068.3989,0.001212186,3.32E-06,0,0,0.001091104,0,0,0,0.00153266,0.00318308,6.64E-06,108242.2429,0.000687042,0,0,50826.14829
2.665391266,159657.3283,0,0.001496716,0.00191968,0,0.000955562,0,0.001022434,0.000414408,0.00120048,0.00266299,0.002993432,108454.7706,0.001352876,0,0.000126728,51202.54358
2.67061436,160246.2751,0.00031018,0,0.00181905,6.89E-05,0.00082002,0,0,0,0.0008683,0.0021429,0,108667.2983,0,0,0.00061338,51578.97011
2.675837454,160835.2644,0.001812302,0.000577254,0.00171842,0.000468302,0.000684478,0,0,0.000791702,0.00053612,0.00162281,0.001154508,108879.826,0,0,0.001100032,51955.4279
2.681060548,161424.2932,0,0,0.00161779,0.000867674,0.000548936,0,0.000311802,0,0.00020394,0.00110272,0,109092.3537,0,0.000690664,0.001586684,52331.93256
2.686283642,162013.373,0.000910296,0,0.00151716,0,0.000413394,0,0.001377008,0.001168996,0,0.00058263,0,109304.8814,0.000109962,0.001397506,0,52708.48409
2.691506736,162602.4684,0,0.001151186,0.00141653,0,0.000277852,0,0,0,0,6.25E-05,0.002302372,109517.4091,0.000775796,0.002104348,0,53085.05125
2.69672983,163191.6095,8.29E-06,0,0.0013159,0.000112665,0.00014231,0,0,0.00154629,0,0,0,109729.9368,0.00144163,0.00281119,0,53461.66529
2.701952924,163780.7832,0.001510412,0.000231724,0.00121527,0.000512037,6.77E-06,0,0.000666376,0,0,0,0.000463448,109942.4645,0,0.003518032,0,53838.31058
2.707176018,164436.1778,0,0.001725118,0.00111464,0.000911409,0,0,0.001731582,0.001923584,0,0,0.003450236,110154.9922,0,0,0.000113694,54281.17461
2.712399112,165123.0453,0.000608406,0,0.00101401,0,0,0,0,0.000159106,0,0,0,110367.5199,0,0,0.000600346,54755.52302
2.717622206,165810.6111,0,0.000805656,0.00091338,0,0,0,0,0,0,0,0.001611312,110580.0476,0.000198716,0,0.001086998,55230.55893
2.7228453,166498.6594,0,0,0.00081275,0.0001564,0,0,0.00102095,0.0005364,0,0,0,110792.5753,0.00086455,0,0.00157365,55706.07922
2.728068394,167187.2396,0.001208522,0,0.00071212,0.000555772,0,0.00191298,0,0,0,0,0,111005.103,0.001530384,0,0,56182.13075
2.733291488,167876.3719,0,0.001379588,0.00061149,0.000955144,0,0.00176871,0,0.000913694,0,0.00371432,0.002759176,111217.6306,0,0,0,56658.72916
2.738514582,168566.0394,0.000306516,0,0.00051086,0,0,0.00162444,0.000310318,0,0,0.00319423,0,111430.1583,0,0.000653426,0,57135.87445
2.743737676,208828.9587,0.001808638,0.000460126,0.00041023,0,47897.42861,0.00148017,0.001375524,0.001290988,0,0.00267414,0.000920252,111642.686,0,0.001360268,0,49288.83224
2.74896077,209567.1846,0,0,0.0003096,0.000200135,47988.60816,0.0013359,0,0,0.0036981,0.00215405,0,111855.2137,0.00028747,0.00206711,0.00010066,49723.35252
2.754183864,210305.869,0.000906632,0,0.00020897,0.000599507,48079.78771,0.00119163,0,0.001668282,0.00336592,0.00163396,0,112067.7414,0.000953304,0.002773952,0.000587312,50158.32593
2.759406958,211045.0041,0,0.001034058,0.00010834,0,48170.96727,0.00104736,0.000664892,0,0.00303374,0.00111387,0.002068116,112280.2691,0.001619138,0.003480794,0.001073964,50593.75247
2.764630052,211784.5833,4.63E-06,0,7.71E-06,0,48262.14682,0.00090309,0.001730098,0,0.00270156,0.00059378,0,112492.7968,0,0,0.001560616,51029.63213
2.769853146,212524.6368,0.001506748,0.000114596,0,0,48353.32637,0.00075882,0,0.000281098,0.00236938,7.37E-05,0.000229192,112705.3245,0,0,0,51465.98054
2.77507624,213265.1323,0,0.00160799,0,0.00024387,48444.50592,0.00061455,0,0,0.0020372,0,0.00321598,112917.8522,0,0,0,51902.76645
2.780299334,214006.0763,0.000604742,0,0,0.000643242,48535.68547,0.00047028,0.001019466,0.000658392,0.00170502,0,0,113130.3799,0.000376224,0,0,52340.00548
2.785522428,214747.4751,0,0.000688528,0,0,48626.86503,0.00032601,0,0,0.00137284,0,0.001377056,113342.9076,0.001042058,0,0,52777.69765
2.790745522,215489.3269,0,0,0,0,48718.04458,0.00018174,0,0.001035686,0.00104066,0,0,113555.4353,0.001707892,0,8.76E-05,53215.84293
2.795968616,216231.6319,0.001204858,0,0,0,48809.22413,3.75E-05,0.000308834,0,0.00070848,0,0,113767.963,0,0.000616188,0.000574278,53654.44134
2.80119171,216974.3969,0,0.00126246,0,0.000287605,48900.40368,0,0.00137404,0.00141298,0.0003763,0,0.00252492,113980.4907,0,0.00132303,0.00106093,54093.49288
2.806414804,217717.5881,0.000302852,0,0,0.000686977,48991.58323,0,0,0,4.41E-05,0,0,114193.0184,0,0.002029872,0.001547582,54532.98191
2.811637898,218461.2601,0.001804974,0.000342998,0,0,49082.76279,0,0,0.001790274,0,0.00372547,0.000685996,114405.5461,0.000464978,0.002736714,0,54972.9397
2.816860992,219205.3651,0,0.001836392,0,0,49173.94234,0,0.000663408,2.58E-05,0,0.00320538,0.003672784,114618.0738,0.001130812,0.003443556,0,55413.33498
2.822084086,219949.9169,0.000902968,0,0,0,49265.12189,0,0.001728614,0,0,0.00268529,0,114830.6015,0.001796646,0,0.003007538,55854.1834
2.82730718,220694.9212,0,0.00091693,0,0.00033134,49356.30144,0,0,0.00040309,0,0.0021652,0.00183386,115043.1292,0,0,0,56295.48493
2.832530274,221440.3642,9.62E-07,0,0,0.000730712,49447.48099,0,0,0,0,0.00164511,0,115255.6568,0,0,0,56737.22397
2.837753368,222186.2687,0.001503084,0,0.00250514,0,49538.66055,0,0.001017982,0.000780384,0,0.00112502,0,115468.1845,0,0,0.000561244,57179.41613
2.842976462,222932.6218,0,0.001490862,0.00240451,0,49629.8401,0,0,0,0,0.00060493,0.002981724,115680.7122,0.000553732,0,0,57622.06141
2.848199556,223679.4263,0.000601078,0,0.00230388,0,49721.01965,0,0,0.001157678,0,8.48E-05,0,115893.2399,0.001219566,0,0.001534548,58065.15982
2.85342265,224426.6696,0,0.0005714,0.00220325,0.000375075,49812.1992,0,0.00030735,0,0,0,0.0011428,116105.7676,0.0018854,0.00057895,0,58508.69573
2.858645744,225174.3528,0,0,0.00210262,0.000774447,49903.37875,0,0.001372556,0.001534972,0,0,0,116318.2953,0,0.001285792,0.002507852,58952.66914
2.863868838,225922.4978,0.001201194,0,0.00200199,0,49994.55831,0,0,0,0,0,0,116530.823,0,0.001992634,0,59397.11131
2.869091932,226671.0831,0,0.001145332,0.00190136,0,50085.73786,0.00192394,0,0.001912266,0.00387046,0,0.002290664,116743.3507,0,0.002699476,0.003481156,59841.97534
2.874315026,227420.1163,0.000299188,0,0.00180073,1.94E-05,50176.91741,0.00177967,0.000661924,0.000147788,0.00353828,0,0,116955.8784,0.000642486,0.003406318,6.16E-05,60287.30813
2.87953812,228169.5783,0.00180131,0.00022587,0.0017001,0.00041881,50268.09696,0.0016354,0.00172713,0,0.0032061,0,0.00045174,117168.4061,0.00130832,0,0,60733.06279
2.884761214,228919.51,0,0.001719264,0.00159947,0.000818182,50359.27651,0.00149113,0,0.000525082,0.00287392,0,0.003438528,117380.9338,0,0,0.001034862,61179.2862
2.889984308,229669.8591,0.000899304,0,0.00149884,0,50450.45606,0.00134686,0,0,0.00254174,0.00373662,0,117593.4615,0,0,0,61625.93148
2.895207402,230420.6691,0,0.000799802,0.00139821,0,50541.63562,0.00120259,0.001016498,0.000902376,0.00220956,0.00321653,0.001599604,117805.9892,0,0,0.002008166,62073.02989
2.900430496,231171.9205,0,0,0.00129758,6.32E-05,50632.81517,0.00105832,0,0,0.00187738,0.00269644,0,118018.5169,6.54E-05,0,0,62520.58143
2.90565359,231923.6226,0.00149942,0,0.00119695,0.000462545,50723.99472,0.00091405,0,0.00127967,0.0015452,0.00217635,0,118231.0446,0.00073124,0,0.00298147,62968.57047
2.910876684,232675.7555,0,0.001373734,0.00109632,0.000861917,50815.17427,0.00076978,0.000305866,0,0.00121302,0.00165626,0.002747468,118443.5723,0.001397074,0.000541712,0,63416.997
2.916099778,233428.339,0.000597414,0,0.00099569,0,50906.35382,0.00062551,0.001371072,0.001656964,0.00088084,0.00113617,0,118656.1,0,0.001248554,0,63865.87666
2.921322872,234181.3651,0,0.000454272,0.00089506,0,50997.53338,0.00048124,0,0.003798736,0.00054866,0.00061608,0.000908544,118868.6277,0,0.001955396,0.000535176,64315.19382
2.926545966,234934.8289,0,0.001947666,0.00079443,0.000106908,51088.71293,0.00033697,0,0.002034258,0.00021648,9.60E-05,0.003895332,119081.1554,0,0.002662238,0,64764.94848
2.93176906,235688.7247,0.00119753,0,0.0006938,0.00050628,51179.89248,0.0001927,0.00066044,0.00026978,0,0,0,119293.6831,0.00015416,0.00336908,0.00150848,65215.14064
2.936992154,236443.0759,0,0.001028204,0.00059317,0.000905652,51271.07203,4.84E-05,0.001725646,0,0,0,0.002056408,119506.2107,0.000819994,0,0,65665.78593
2.942215248,237197.8635,0.000295524,0,0.00049254,0,51362.25158,0,0,0,0,0,0,119718.7384,0.001485828,0,0.002481784,66116.86871
2.947438342,237953.0916,0.001797646,0.000108742,0.00039191,0,51453.43114,0,0,0.002788846,0,0,0.000217484,119931.2661,0,0,0,66568.389
2.952661436,238708.762,0,0.001602136,0.00029128,0.000150643,51544.61069,0,0.001015014,0.001024368,0,0,0.003204272,120143.7938,0,0,0.003455088,67020.34679
2.95788453,239464.8711,0.00089564,0,0.00019065,0.000550015,51635.79024,0,0,0,0,0,0,120356.3215,0,0,3.55E-05,67472.7577
2.963107624,240221.4128,0,0.000682674,9.00E-05,0.000949387,51726.96979,0,0,0,0,0,0.001365348,120568.8492,0.000242914,0,0,67925.59048
2.968330718,240978.4127,0,0,0,0,51818.14934,0,0.000304382,0.003543434,0,0.00374777,0,120781.3769,0.000908748,0.000504474,0.001008794,68378.87639
2.973553812,241735.844,0.001495756,0,0,0,51909.3289,0,0.001369588,0.001778956,0,0.00322768,0,120993.9046,0.001574582,0.001211316,0,68832.5998
2.978776906,242493.7121,0,0.001256606,0,0.000194378,52000.50845,0,0,1.45E-05,0,0.00270759,0.002513212,121206.4323,0,0.001918158,0.001982098,69286.76071
2.984,243252.0131,0.00059375,0,0,0.00059375,52091.688,0,0,0,0,0.0021875,0,121418.96,0,0.002625,0,69741.35913
