Water demand,System deficit,Junctin 1 deficit,Junction 2 deficit,Junction 3 deficit,Junction 5 deficit,Junction 6 deficit,Junction 7 deficit,Junction 8 deficit,Junction 9 deficit,Junction 10 deficit,Junction 13 deficit,Junction 14 deficit,Junction 15 deficit,Junction 16 deficit,Junction 18 deficit,Junction 19 deficit,Junction 28 deficit
2.075181644,198392.3564,0.000943272,0.000711944,0.00157212,0,0.000646808,0.00041548,0.001747906,0.000581672,0,0,0.001423888,84439.14109,0.000332384,65740.51049,48212.69514,0.001297596
2.080404738,199016.5257,0.000492269,0.000252213,0.00147149,0,0.000511266,0.00027121,0,0,0,0,0.000504426,84651.66879,0,66030.80417,48334.04328,0.005958242
2.085627832,199640.6908,4.13E-05,0,0.00137086,0.000261141,0.000375724,0.00012694,0,0.000958966,0,0,0,84864.19648,0,66321.0998,48455.39142,0
2.090850926,200264.8608,0,0,0.00127023,0.000660513,0.000240182,0,0.001037274,0,0,0,0,85076.72418,0.000376761,66611.39347,48576.73956,0
2.09607402,200889.0361,0,0.000826145,0.0011696,0,0.00010464,0,0,0.00133626,0,0,0.00165229,85289.25187,0,66901.68715,48698.08771,0.00431518
2.101297114,201513.2029,0.000641382,0.000366414,0.00106897,0,0,0,0,0,0.00191967,0,0.000732828,85501.77957,0,67191.98278,48819.43585,0
2.106520208,202137.3765,0.000190379,0,0.00096834,0,0,0,0.000326642,0.001713554,0.00158749,0.00362512,0,85714.30726,0.000421138,67482.27645,48940.78399,0
2.111743302,202761.5468,0,0,0.00086771,0.000304876,0,0,0.001391848,0,0.00125531,0.00310503,0,85926.83496,0,67772.57013,49062.13214,0.002672118
2.116966396,203385.7238,0,0.000940346,0.00076708,0.000704248,0,0,0,0,0.00092313,0.00258494,0.001880692,86139.36265,0,68062.86576,49183.48028,0.007332764
2.12218949,204009.8845,0.000790495,0.000480615,0.00066645,0,0,0,0,0.00032637,0.00059095,0.00206485,0.00096123,86351.89035,0.000465515,68353.15943,49304.82842,0
2.127412584,204634.0522,0.000339492,2.09E-05,0.00056582,0,0,0,0.000681216,0,0.00025877,0.00154476,4.18E-05,86564.41804,0,68643.45311,49426.17656,0.001029056
2.132635678,205258.2288,0,0,0.00046519,0,0,0,0.001746422,0.000703664,0,0.00102467,0,86776.94574,0,68933.74874,49547.52471,0.005689702
2.137858772,205882.3904,0,0,0.00036456,0.000348611,0,0,0,0,0,0.00050458,0,86989.47343,0.000509892,69224.04241,49668.87285,0
2.143081866,206506.563,0.000939608,0.000594816,0.00026393,0.000747983,0,0,0,0.001080958,0,0,0.001189632,87202.00113,0,69514.33609,49790.22099,0
2.14830496,207130.7358,0.000488605,0.000135085,0.0001633,0,0,0,0.00103579,0,0,0,0.00027017,87414.52882,0,69804.63172,49911.56914,0.00404664
2.153528054,207754.9013,3.76E-05,0,6.27E-05,0,0,0,0,0.001458252,0,0,0,87627.05652,0.000554269,70094.92539,50032.91728,0
2.158751148,208379.0687,0,0,0,0,0,0,0,0,0,0,0,87839.58421,0,70385.21907,50154.26542,0
2.163974242,209003.251,0,0.000709017,0,0.000392346,0,0.00186914,0.000325158,0.001835546,0.00183976,0,0.001418034,88052.11191,0,70675.5147,50275.61356,0.002403578
2.169197336,209627.4242,0.000637718,0.000249286,0,0.000791718,0,0.00172487,0.001390364,7.11E-05,0.00150758,0,0.000498572,88264.6396,0.000598646,70965.80837,50396.96171,0.007064224
2.17442043,210251.5821,0.000186715,0,0,0,0,0.0015806,0,0,0.0011754,0,0,88477.1673,0,71256.10205,50518.30985,0
2.179643524,210875.756,0,0,0,0,0.001842218,0.00143633,0,0.000448362,0.00084322,0,0,88689.69499,0,71546.39768,50639.65799,0.000760516
2.184866618,211499.9366,0,0.000823218,0,3.67E-05,0.001706676,0.00129206,0.000679732,0,0.00051104,0.00363627,0.001646436,88902.22269,0.000643023,71836.69135,50761.00614,0.005421162
2.190089712,212124.1006,0.000786831,0.000363487,0,0.000436081,0.001571134,0.00114779,0.001744938,0.000825656,0.00017886,0.00311618,0.000726974,89114.75038,0,72126.98503,50882.35428,0
2.195312806,212748.2674,0.000335828,0,0,0.000835453,0.001435592,0.00100352,0,0,0,0.00259609,0,89327.27808,2.16E-05,72417.28066,51003.70242,0
2.2005359,213372.4406,0,0,0,0,0.00130005,0.00085925,0,0.00120295,0,0.002076,0,89539.80577,0.0006874,72707.57433,51125.05056,0.0037781
2.205758994,213996.6075,0,0.000937419,0,0,0.001164508,0.00071498,0.001034306,0,0,0.00155591,0.001874838,89752.33347,0,72997.86801,51246.39871,0
2.210982088,214620.7784,0.000935944,0.000477688,0,8.04E-05,0.001028966,0.00057071,0,0.001580244,0,0.00103582,0.000955376,89964.86116,6.59E-05,73288.16364,51367.74685,0
2.216205182,215244.9469,0.000484941,1.80E-05,0,0.000479816,0.000893424,0.00042644,0,0,0,0.00051573,3.59E-05,90177.38886,0.000731777,73578.45731,51489.09499,0.002135038
2.221428276,215869.1217,3.39E-05,0,0,0.000879188,0.000757882,0.00028217,0.000323674,0,0,0,0,90389.91655,0,73868.75294,51610.44314,0.006795684
2.22665137,216493.2864,0,0,0,0,0.00062234,0.0001379,0.00138888,0.00019306,0.00175985,0,0,90602.44425,0.00011032,74159.04662,51731.79128,0
2.231874464,217117.4566,0,0.000591889,0,0,0.000486798,0,0,0,0.00142767,0,0.001183778,90814.97194,0.000776154,74449.34029,51853.13942,0.000491976
2.237097558,217741.6295,0.000634054,0.000132158,0,0.000124179,0.000351256,0,0,0.000570354,0.00109549,0,0.000264316,91027.49964,0,74739.63397,51974.48757,0.005152622
2.242320652,218365.7952,0.000183051,0,0,0.000523551,0.000215714,0,0.000678248,0,0.00076331,0,0,91240.02733,0.000154697,75029.9296,52095.83571,0
2.247543746,218989.9671,0,0,0,0.000922923,8.02E-05,0,0.001743454,0.000947648,0.00043113,0,0,91452.55502,0.000820531,75320.22327,52217.18385,0
2.25276684,219614.1393,0,0.00070609,0,0,0,0,0,0,9.89E-05,0,0.00141218,91665.08272,0,75610.5189,52338.53199,0.00350956
2.257989934,220238.3062,0.000783167,0.000246359,0,0,0,0,0,0.001324942,0,0,0.000492718,91877.61041,0.000199074,75900.81258,52459.88014,0
2.263213028,220862.4805,0.000332164,0,0.00185569,0.000167914,0,0,0.001032822,0,0,0.00364742,0,92090.13811,0.000864908,76191.10625,52581.22828,0
2.268436122,221486.6512,0,0,0.00175506,0.000567286,0,0,0,0.001702236,0,0.00312733,0,92302.6658,0,76481.39993,52702.57642,0.001866498
2.273659216,222110.8281,0,0.000820291,0.00165443,0.000966658,0,0,0,0,0,0.00260724,0.001640582,92515.1935,0.000243451,76771.69556,52823.92457,0.006527144
2.27888231,222734.99,0.00093228,0.00036056,0.0015538,0,0,0,0.00032219,0,0,0.00208715,0.00072112,92727.72119,0.000909285,77061.98923,52945.27271,0
2.284105404,223359.1581,0.000481277,0,0.00145317,0,0,0,0.001387396,0.000315052,0,0.00156706,0,92940.24889,0,77352.28291,53066.62085,0.000223436
2.289328498,223983.3336,3.03E-05,0,0.00135254,0.000211649,0,0,0,0,0.00167994,0.00104697,0,93152.77658,0.000287828,77642.57854,53187.96899,0.004884082
2.294551592,224607.5018,0,0.000934492,0.00125191,0.000611021,0,0,0,0.000692346,0.00134776,0.00052688,0.001868984,93365.30428,0.000953662,77932.87221,53309.31714,0
2.299774686,225231.6674,0,0.000474761,0.00115128,0,0,0,0.000676764,0,0.00101558,6.79E-06,0.000949522,93577.83197,0,78223.16589,53430.66528,0
2.30499778,225855.8453,0.00063039,1.50E-05,0.00105065,0,0,0.0018801,0.00174197,0.00106964,0.0006834,0,3.01E-05,93790.35967,0.000332205,78513.46152,53552.01342,0.00324102
2.310220874,226480.0073,0.000179387,0,0.00095002,0,0,0.00173583,0,0,0.00035122,0,0,94002.88736,0,78803.75519,53673.36157,0
2.315443968,227104.1778,0,0,0.00084939,0.000255384,0,0.00159156,0,0.001446934,1.90E-05,0,0,94215.41506,0,79094.04887,53794.70971,0
2.320667062,227728.3527,0,0.000588962,0.00074876,0.000654756,0,0.00144729,0.001031338,0,0,0,0.001177924,94427.94275,0.000376582,79384.3445,53916.05785,0.001597958
2.325890156,228352.5258,0.000779503,0.000129231,0.00064813,0,0,0.00130302,0,0.001824228,0,0,0.000258462,94640.47045,0,79674.63817,54037.40599,0.006258604
2.33111325,228976.69,0.0003285,0,0.0005475,0,0.00181775,0.00115875,0,5.97E-05,0,0,0,94852.99814,0,79964.9338,54158.75414,0
2.336336344,229600.8595,0,0,0.00044687,0,0.001682208,0.00101448,0.000320706,0,0,0,0,95065.52584,0.000420959,80255.22748,54280.10228,0
2.341559438,230225.0404,0,0.000703163,0.00034624,0.000299119,0.001546666,0.00087021,0.001385912,0.000437044,0,0.00365857,0.001406326,95278.05353,0,80545.52115,54401.45042,0.004615542
2.346782532,230849.2064,0.000928616,0.000243432,0.00024561,0.000698491,0.001411124,0.00072594,0,0,0.00193221,0.00313848,0.000486864,95490.58123,0,80835.81678,54522.79857,0
2.352005626,231473.3741,0.000477613,0,0.00014498,0,0.001275582,0.00058167,0,0.000814338,0.00160003,0.00261839,0,95703.10892,0.000465336,81126.11046,54644.14671,0
2.35722872,232097.5443,2.66E-05,0,4.43E-05,0,0.00114004,0.0004374,0.00067528,0,0.00126785,0.0020983,0,95915.63662,0,81416.40413,54765.49485,0.00297248
2.362451814,232721.7239,0,0.000817364,0,0,0.001004498,0.00029313,0.001740486,0.001191632,0.00093567,0.00157821,0.001634728,96128.16431,0,81706.69976,54886.84299,0.007633126
2.367674908,233345.8812,0,0.000357633,0,0.000342854,0.000868956,0.00014886,0,0,0.00060349,0.00105812,0.000715266,96340.69201,0.000509713,81996.99344,55008.19114,0
2.372898002,233970.0519,0.000626726,0,0,0.000742226,0.000733414,4.59E-06,0,0.001568926,0.00027131,0.00053803,0,96553.2197,0,82287.28711,55129.53928,0.001329418
2.378121096,234594.2252,0,0,0,0,0.000597872,0,0.001029854,0,0,1.79E-05,0,96765.7474,0,82577.58274,55250.88742,0.005990064
2.38334419,235218.3928,0,0.000931565,0,0,0.00046233,0,0,0.00194622,0,0,0.00186313,96978.27509,0.00055409,82867.87642,55372.23557,0
2.388567284,235842.5597,0.001226842,0.000471834,0,0,0.000326788,0,0,0.000181742,0,0,0.000943668,97190.80279,0,83158.17009,55493.58371,0
2.393790378,236466.7333,0,1.21E-05,0,0.000386589,0.000191246,0,0.000319222,0,0,0,2.42E-05,97403.33048,0,83448.46572,55614.93185,0.004347002
2.399013472,237090.9013,0.000324836,0,0,0.000785961,5.57E-05,0,0.001384428,0.000559036,0,0,0,97615.85818,0.000598467,83738.7594,55736.28,0
2.404236566,237715.0689,0.001826958,0,0,0,0,0,0,0,0,0,0,97828.38587,0,84029.05307,55857.62814,0
2.40945966,238339.2458,0,0.000586035,0,0,0,0,0,0.00093633,0.0018523,0,0.00117207,98040.91357,0,84319.3487,55978.97628,0.00270394
2.414682754,238963.4196,0.000924952,0.000126304,0,3.10E-05,0,0,0.000673796,0,0.00152012,0,0.000252608,98253.44126,0.000642844,84609.64238,56100.32442,0.007364586
2.419905848,239587.5859,0,0,0,0.000430324,0,0,0.001739002,0.001313624,0.00118794,0.00366972,0,98465.96896,0,84899.93605,56221.67257,0
2.425128942,240211.753,2.29E-05,0,0,0.000829696,0,0,0,0,0.00085576,0.00314963,0,98678.49665,2.14E-05,85190.22973,56343.02071,0.001060878
2.430352036,240835.9334,0.001525068,0.000700236,0,0,0,0,0,0.001690918,0.00052358,0.00262954,0.001400472,98891.02434,0.000687221,85480.52536,56464.36885,0.005721524
2.43557513,241460.0921,0,0.000240505,0,0,0,0,0.00102837,0,0.0001914,0.00210945,0.00048101,99103.55204,0,85770.81903,56585.717,0
2.440798224,242084.2619,0.000623062,0,0,7.47E-05,0,0,0,0,0,0.00158936,0,99316.07973,6.58E-05,86061.11466,56707.06514,0
2.446021318,242708.4376,0,0,0,0.000474059,0,0.00189106,0,0.000303734,0,0.00106927,0,99528.60743,0.000731598,86351.40834,56828.41328,0.004078462
2.451244412,243332.6045,0,0.000814437,0,0.000873431,0,0.00174679,0.000317738,0,0,0.00054918,0.001628874,99741.13512,0,86641.70201,56949.76142,0
2.456467506,243956.7761,0.001223178,0.000354706,0,0,0,0.00160252,0.001382944,0.000681028,0,2.91E-05,0.000709412,99953.66282,0.000110141,86931.99764,57071.10957,0
2.4616906,244580.9461,0,0,0.001938,0,0,0.00145825,0,0,0,0,0,100166.1905,0.000775975,87222.29132,57192.45771,0.0024354
2.466913694,245205.1208,0.000321172,0,0.00183737,0.000118422,0,0.00131398,0,0.001058322,0,0,0,100378.7182,0,87512.58499,57313.80585,0.007096046
2.472136788,245829.2912,0.001823294,0.000928638,0.00173674,0.000517794,0,0.00116971,0.000672312,0,0.00177239,0,0.001857276,100591.2459,0.000154518,87802.88062,57435.154,0
2.477359882,246453.4632,0,0.000468907,0.00163611,0.000917166,0.001928824,0.00102544,0.001737518,0.001435616,0.00144021,0,0.000937814,100803.7736,0.000820352,88093.1743,57556.50214,0.000792338
2.482582976,247077.6313,0.000921288,9.18E-06,0.00153548,0,0.001793282,0.00088117,0,0,0.00110803,0,1.84E-05,101016.3013,0,88383.46797,57677.85028,0.005452984
2.48780607,247701.7976,0,0,0.00143485,0,0.00165774,0.0007369,0,0.00181291,0.00077585,0,0,101228.829,0.000198895,88673.7636,57799.19842,0
2.493029164,248325.9665,1.93E-05,0,0.00133422,0.000162157,0.001522198,0.00059263,0.001026886,4.84E-05,0.00044367,0,0,101441.3567,0.000864729,88964.05728,57920.54657,0
2.498252258,248950.1445,0.001521404,0.000583108,0.00123359,0.000561529,0.001386656,0.00044836,0,0,0.00011149,0.00368087,0.001166216,101653.8844,0,89254.35095,58041.89471,0.003809922
2.503475352,249574.3094,0,0.000123377,0.00113296,0.000960901,0.001251114,0.00030409,0,0.000425726,0,0.00316078,0.000246754,101866.4121,0.000243272,89544.64658,58163.24285,0
2.508698446,250198.4778,0.000619398,0,0.00103233,0,0.001115572,0.00015982,0.000316254,0,0,0.00264069,0,102078.9398,0.000909106,89834.94026,58284.591,0
2.51392154,250822.6489,0,0,0.0009317,0,0.00098003,1.55E-05,0.00138146,0.00080302,0,0.0021206,0,102291.4675,0,90125.23393,58405.93914,0.00216686
2.519144634,251446.8247,0,0.000697309,0.00083107,0.000205892,0.000844488,0,0,0,0,0.00160051,0.001394618,102503.9952,0.000287649,90415.52956,58527.28728,0.006827506
2.524367728,252070.9887,0.001219514,0.000237578,0.00073044,0.000605264,0.000708946,0,0,0.001180314,0,0.00108042,0.000475156,102716.5229,0.000953483,90705.82324,58648.63542,0
2.529590822,252695.154,0,0,0.00062981,0,0.000573404,0,0.000670828,0,0,0.00056033,0,102929.0505,0,90996.11691,58769.98357,0.000523798
2.534813916,253319.3343,0.000317508,0,0.00052918,0,0.000437862,0,0.001736034,0.001557608,0.00169248,4.02E-05,0,103141.5782,0.000332026,91286.41254,58891.33171,0.005184444
2.54003701,253943.4984,0.00181963,0.00081151,0.00042855,0,0.00030232,0,0,0,0.0013603,0,0.00162302,103354.1059,0,91576.70622,59012.67985,0
2.545260104,254567.6663,0,0.000351779,0.00032792,0.000249627,0.000166778,0,0,0.001934902,0.00102812,0,0.000703558,103566.6336,0,91866.99989,59134.028,0
2.550483198,255191.8406,0.000917624,0,0.00022729,0.000648999,3.12E-05,0,0.001025402,0.000170424,0.00069594,0,0,103779.1613,0.000376403,92157.29552,59255.37614,0.003541382
2.555706292,255816.003,0,0,0.00012666,0,0,0,0,0,0.00036376,0,0,103991.689,0,92447.5892,59376.72428,0
2.560929386,256440.1754,1.56E-05,0.000925711,2.60E-05,0,0,0,0,0.000547718,3.16E-05,0,0.001851422,104204.2167,0,92737.88287,59498.07242,0
2.56615248,257064.349,0.00151774,0.00046598,0,0,0,0,0.00031477,0,0,0,0.00093196,104416.7444,0.00042078,93028.1785,59619.42057,0.00189832
2.571375574,257688.5233,0,6.25E-06,0,0.000293362,0,0,0.001379976,0.000925012,0,0,1.25E-05,104629.2721,0.001086614,93318.47218,59740.76871,0.006558966
2.576598668,258312.6893,0.000615734,0,0,0.000692734,0,0,0,0,0,0.00369202,0,104841.7998,0.001752448,93608.76585,59862.11685,0
2.581821762,258936.8587,0,0,0,0,0,0,0,0.001302306,0,0.00317193,0,105054.3275,0,93899.06148,59983.465,0.000255258
2.587044856,259561.0354,0,0.000580181,0,0,0,0.00190202,0.000669344,0,0,0.00265184,0.001160362,105266.8552,0,94189.35516,60104.81314,0.004915904
2.59226795,260185.2038,0.00121585,0.00012045,0,0,0,0.00175775,0.00173455,0.0016796,0.00194475,0.00213175,0.0002409,105479.3829,0,94479.64883,60226.16128,0
2.597491044,260809.3701,0,0,0,0.000337097,0,0.00161348,0,0,0.00161257,0.00161166,0,105691.9106,0.000509534,94769.94446,60347.50943,0
2.602714138,261433.5433,0.000313844,0,0,0.000736469,0,0.00146921,0,0,0.00128039,0.00109157,0,105904.4383,0.001175368,95060.23813,60468.85757,0.003272842
2.607937232,262057.7144,0.001815966,0.000694382,0,0,0,0.00132494,0.001023918,0.000292416,0.00094821,0.00057148,0.001388764,106116.966,0.001841202,95350.53279,60590.20571,0
2.613160326,262681.8765,0,0.000234651,0,0,0,0.00118067,0,0,0.00061603,5.14E-05,0.000469302,106329.4937,0,95640.82646,60711.55385,0
2.61838342,263306.0487,0.00091396,0,0,0,0,0.0010364,0,0.00066971,0,0,0,106542.0214,0,95931.12111,60832.902,0.00162978
2.623606514,263930.2267,0,0,0,0.000380832,0,0.00089213,0.000313286,0,0.00385792,0,0,106754.5491,0,96221.41577,60954.25014,0.006290426
2.628829608,264554.3969,1.20E-05,0.000808583,0,0.000780204,0.001904356,0.00074786,0.001378492,0.001047004,0.00352574,0,0.001617166,106967.0768,0.000598288,96511.70944,61075.59828,0
2.634052702,265178.5644,0.001514076,0.000348852,0,0,0.001768814,0.00060359,0,0,0.00319356,0,0.000697704,107179.6044,0.001264122,96802.00409,61196.94643,0
2.639275796,265802.7439,0,0.001842246,0,0,0.001633272,0.00045932,0,0.001424298,0.00286138,0,0.003684492,107392.1321,0.001929956,97092.29875,61318.29457,0.004647364
2.64449889,266426.9006,0.00061207,0,0,2.52E-05,0.00149773,0.00031505,0.00066786,0,0.0025292,0,0,107604.6598,0,97382.59242,61439.64271,0
2.649721984,267051.0759,0,0.000922784,0,0.000424567,0.001362188,0.00017078,0.001733066,0.001801592,0.00219702,0,0.001845568,107817.1875,0,97672.88707,61560.99085,0
2.654945078,267675.2457,0,0,0,0.000823939,0.001226646,2.65E-05,0,3.71E-05,0.00186484,0.00370317,0,108029.7152,2.12E-05,97963.18075,61682.339,0.003004302
2.660168172,268299.4218,0.001212186,3.32E-06,0,0,0.001091104,0,0,0,0.00153266,0.00318308,6.64E-06,108242.2429,0.000687042,98253.47638,61803.68714,0.007664948
2.665391266,268923.59,0,0.001496716,0.00191968,0,0.000955562,0,0.001022434,0.000414408,0.00120048,0.00266299,0.002993432,108454.7706,0.001352876,98543.77005,61925.03528,0
2.67061436,269547.7538,0.00031018,0,0.00181905,6.89E-05,0.00082002,0,0,0,0.0008683,0.0021429,0,108667.2983,0,98834.06471,62046.38343,0.00136124
2.675837454,270171.9313,0.001812302,0.000577254,0.00171842,0.000468302,0.000684478,0,0,0.000791702,0.00053612,0.00162281,0.001154508,108879.826,0,99124.35838,62167.73157,0.006021886
2.681060548,270796.0911,0,0,0.00161779,0.000867674,0.000548936,0,0.000311802,0,0.00020394,0.00110272,0,109092.3537,0,99414.65303,62289.07971,0
2.686283642,271420.263,0.000910296,0,0.00151716,0,0.000413394,0,0.001377008,0.001168996,0,0.00058263,0,109304.8814,0.000109962,99704.94769,62410.42785,0
2.691506736,272044.4368,0,0.001151186,0.00141653,0,0.000277852,0,0,0,0,6.25E-05,0.002302372,109517.4091,0.000775796,99995.24136,62531.776,0.004378824
2.69672983,272668.6015,8.29E-06,0,0.0013159,0.000112665,0.00014231,0,0,0.00154629,0,0,0,109729.9368,0.00144163,100285.536,62653.12414,0
2.701952924,273292.772,0.001510412,0.000231724,0.00121527,0.000512037,6.77E-06,0,0.000666376,0,0,0,0.000463448,109942.4645,0,100575.8307,62774.47228,0
2.707176018,273916.9505,0,0.001725118,0.00111464,0.000911409,0,0,0.001731582,0.001923584,0,0,0.003450236,110154.9922,0,100866.1243,62895.82043,0.002735762
2.712399112,274541.1166,0.000608406,0,0.00101401,0,0,0,0,0.000159106,0,0,0,110367.5199,0,101156.419,63017.16857,0.007396408
2.717622206,275165.2815,0,0.000805656,0.00091338,0,0,0,0,0,0,0,0.001611312,110580.0476,0.000198716,101446.7136,63138.51671,0
2.7228453,275789.4519,0,0,0.00081275,0.0001564,0,0,0.00102095,0.0005364,0,0,0,110792.5753,0.00086455,101737.0073,63259.86485,0.0010927
2.728068394,276413.6296,0.001208522,0,0.00071212,0.000555772,0,0.00191298,0,0,0,0,0,111005.103,0.001530384,102027.302,63381.213,0.005753346
2.733291488,277037.8005,0,0.001379588,0.00061149,0.000955144,0,0.00176871,0,0.000913694,0,0.00371432,0.002759176,111217.6306,0,102317.5966,63502.56114,0
2.738514582,277661.9649,0.000306516,0,0.00051086,0,0,0.00162444,0.000310318,0,0,0.00319423,0,111430.1583,0,102607.8913,63623.90928,0
2.743737676,278286.1439,0.001808638,0.000460126,0.00041023,0,0,0.00148017,0.001375524,0.001290988,0,0.00267414,0.000920252,111642.686,0,102898.1859,63745.25743,0.004110284
2.74896077,278910.3069,0,0,0.0003096,0.000200135,0,0.0013359,0,0,0.0036981,0.00215405,0,111855.2137,0.00028747,103188.4796,63866.60557,0
2.754183864,279534.4799,0.000906632,0,0.00020897,0.000599507,0,0.00119163,0,0.001668282,0.00336592,0.00163396,0,112067.7414,0.000953304,103478.7743,63987.95371,0
2.759406958,280158.6521,0,0.001034058,0.00010834,0,0,0.00104736,0.000664892,0,0.00303374,0.00111387,0.002068116,112280.2691,0.001619138,103769.0679,64109.30186,0.002467222
2.764630052,280782.8225,4.63E-06,0,7.71E-06,0,0,0.00090309,0.001730098,0,0.00270156,0.00059378,0,112492.7968,0,104059.3626,64230.65,0.007127868
2.769853146,281406.9842,0.001506748,0.000114596,0,0,0,0.00075882,0,0.000281098,0.00236938,7.37E-05,0.000229192,112705.3245,0,104349.6563,64351.99814,0
2.77507624,282031.1579,0,0.00160799,0,0.00024387,0,0.00061455,0,0,0.0020372,0,0.00321598,112917.8522,0,104639.9509,64473.34628,0.00082416
2.780299334,282655.3327,0.000604742,0,0,0.000643242,0.001879888,0.00047028,0.001019466,0.000658392,0.00170502,0,0,113130.3799,0.000376224,104930.2456,64594.69443,0.005484806
2.785522428,283279.4969,0,0.000688528,0,0,0.001744346,0.00032601,0,0,0.00137284,0,0.001377056,113342.9076,0.001042058,105220.5402,64716.04257,0
2.790745522,283903.6655,0,0,0,0,0.001608804,0.00018174,0,0.001035686,0.00104066,0,0,113555.4353,0.001707892,105510.8339,64837.39071,0
2.795968616,284527.838,0.001204858,0,0,0,0.001473262,3.75E-05,0.000308834,0,0.00070848,0,0,113767.963,0,105801.1285,64958.73886,0.003841744
2.80119171,285152.0095,0,0.00126246,0,0.000287605,0.00133772,0,0.00137404,0.00141298,0.0003763,0,0.00252492,113980.4907,0,106091.4232,65080.087,0
2.806414804,285776.1726,0.000302852,0,0,0.000686977,0.001202178,0,0,0,4.41E-05,0,0,114193.0184,0,106381.7169,65201.43514,0
2.811637898,286400.353,0.001804974,0.000342998,0,0,0.001066636,0,0,0.001790274,0,0.00372547,0.000685996,114405.5461,0.000464978,106672.0115,65322.78328,0.002198682
2.816860992,287024.5297,0,0.001836392,0,0,0.000931094,0,0.000663408,2.58E-05,0,0.00320538,0.003672784,114618.0738,0.001130812,106962.3062,65444.13143,0.006859328
2.822084086,287648.6888,0.000902968,0,0,0,0.000795552,0,0.001728614,0,0,0.00268529,0,114830.6015,0.001796646,107252.5999,65565.47957,0
2.82730718,288272.8582,0,0.00091693,0,0.00033134,0.00066001,0,0,0.00040309,0,0.0021652,0.00183386,115043.1292,0,107542.8945,65686.82771,0.00055562
2.832530274,288897.03,9.62E-07,0,0,0.000730712,0.000524468,0,0,0,0,0.00164511,0,115255.6568,0,107833.1892,65808.17586,0.005216266
2.837753368,289521.1987,0.001503084,0,0.00250514,0,0.000388926,0,0.001017982,0.000780384,0,0.00112502,0,115468.1845,0,108123.4828,65929.524,0
2.842976462,290145.3702,0,0.001490862,0.00240451,0,0.000253384,0,0,0,0,0.00060493,0.002981724,115680.7122,0.000553732,108413.7775,66050.87214,0
2.848199556,290769.5414,0.000601078,0,0.00230388,0,0.000117842,0,0,0.001157678,0,8.48E-05,0,115893.2399,0.001219566,108704.0721,66172.22028,0.003573204
2.85342265,291393.7084,0,0.0005714,0.00220325,0.000375075,0,0,0.00030735,0,0,0,0.0011428,116105.7676,0.0018854,108994.3658,66293.56843,0
2.858645744,292017.8781,0,0,0.00210262,0.000774447,0,0,0.001372556,0.001534972,0,0,0,116318.2953,0,109284.6605,66414.91657,0
2.863868838,292642.048,0.001201194,0,0.00200199,0,0,0,0,0,0,0,0,116530.823,0,109574.9551,66536.26471,0.001930142
2.869091932,293266.232,0,0.001145332,0.00190136,0,0,0.00192394,0,0.001912266,0.00387046,0,0.002290664,116743.3507,0,109865.2488,66657.61286,0.006590788
2.874315026,293890.3917,0.000299188,0,0.00180073,1.94E-05,0,0.00177967,0.000661924,0.000147788,0.00353828,0,0,116955.8784,0.000642486,110155.5434,66778.961,0
2.87953812,294514.5661,0.00180131,0.00022587,0.0017001,0.00041881,0,0.0016354,0.00172713,0,0.0032061,0,0.00045174,117168.4061,0.00130832,110445.8381,66900.30914,0.00028708
2.884761214,295138.7403,0,0.001719264,0.00159947,0.000818182,0,0.00149113,0,0.000525082,0.00287392,0,0.003438528,117380.9338,0,110736.1318,67021.65728,0.004947726
2.889984308,295762.9034,0.000899304,0,0.00149884,0,0,0.00134686,0,0,0.00254174,0.00373662,0,117593.4615,0,111026.4264,67143.00543,0
2.895207402,296387.0762,0,0.000799802,0.00139821,0,0,0.00120259,0.001016498,0.000902376,0.00220956,0.00321653,0.001599604,117805.9892,0,111316.7211,67264.35357,0
2.900430496,297011.2437,0,0,0.00129758,6.32E-05,0,0.00105832,0,0,0.00187738,0.00269644,0,118018.5169,6.54E-05,111607.0148,67385.70171,0.003304664
2.90565359,297635.4136,0.00149942,0,0.00119695,0.000462545,0,0.00091405,0,0.00127967,0.0015452,0.00217635,0,118231.0446,0.00073124,111897.3094,67507.04986,0
2.910876684,298259.5858,0,0.001373734,0.00109632,0.000861917,0,0.00076978,0.000305866,0,0.00121302,0.00165626,0.002747468,118443.5723,0.001397074,112187.6041,67628.398,0
2.916099778,298883.7528,0.000597414,0,0.00099569,0,0,0.00062551,0.001371072,0.001656964,0.00088084,0.00113617,0,118656.1,0,112477.8977,67749.74614,0.001661602
2.921322872,299507.9284,0,0.000454272,0.00089506,0,0,0.00048124,0,0.003798736,0.00054866,0.00061608,0.000908544,118868.6277,0,112768.1924,67871.09429,0.006322248
2.926545966,300132.0943,0,0.001947666,0.00079443,0.000106908,0,0.00033697,0,0.002034258,0.00021648,9.60E-05,0.003895332,119081.1554,0,113058.487,67992.44243,0
2.93176906,300756.2599,0.00119753,0,0.0006938,0.00050628,0.00185542,0.0001927,0.00066044,0.00026978,0,0,0,119293.6831,0.00015416,113348.7807,68113.79057,1.85E-05
2.936992154,301380.4384,0,0.001028204,0.00059317,0.000905652,0.001719878,4.84E-05,0.001725646,0,0,0,0.002056408,119506.2107,0.000819994,113639.0754,68235.13871,0.004679186
2.942215248,302004.5992,0.000295524,0,0.00049254,0,0.001584336,0,0,0,0,0,0,119718.7384,0.001485828,113929.37,68356.48686,0
